sensor_id,timestamp,temperature,vibration
TURBINE-5,1771006375,753.5,26.84
TURBINE-5,1771006376,1184.09,78.25
TURBINE-4,1771006376,828.03,11.21
TURBINE-2,1771006377,610.74,27.33
TURBINE-3,1771006377,838.49,23.94
TURBINE-5,1771006378,1115.33,58.22
TURBINE-1,1771006379,803.2,15.4
TURBINE-5,1771006379,687.41,20.24
TURBINE-3,1771006380,961.34,66.04
TURBINE-2,1771006380,820.89,21.14
TURBINE-3,1771006381,816.39,18.29
TURBINE-1,1771006381,923.78,59.96
TURBINE-4,1771006382,780.9,26.05
TURBINE-4,1771006382,689.15,11.89
TURBINE-3,1771006383,645.28,25.41
TURBINE-2,1771006383,746.84,29.68
TURBINE-1,1771006384,806.81,24.51
TURBINE-3,1771006384,807.82,28.5
TURBINE-3,1771006385,936.9,79.22
TURBINE-4,1771006385,775.1,29.24
TURBINE-2,1771006386,788.37,23.18
TURBINE-4,1771006386,722.37,26.64
TURBINE-2,1771006387,757.89,13.97
TURBINE-4,1771006387,790.44,26.79
TURBINE-5,1771006388,618.46,21.73
TURBINE-2,1771006388,822.28,20.75
TURBINE-4,1771006389,810.32,10.66
TURBINE-1,1771006389,1124.63,78.59
TURBINE-4,1771006390,627.15,21.01
TURBINE-3,1771006390,779.09,23.25
TURBINE-5,1771006391,672.43,26.96
TURBINE-4,1771006391,714.88,16.6
TURBINE-3,1771006392,838.66,14.16
TURBINE-5,1771006392,838.59,16.48
TURBINE-3,1771006393,831.74,14.24
TURBINE-2,1771006393,820.51,25.83
TURBINE-4,1771006394,601.67,21.7
TURBINE-3,1771006394,722.62,16.35
TURBINE-2,1771006395,628.73,13.3
TURBINE-5,1771006395,717.39,29.35
TURBINE-4,1771006396,779.74,16.86
TURBINE-5,1771006396,717.39,16.13
TURBINE-1,1771006397,969.85,74.5
TURBINE-2,1771006397,740.78,22.75
TURBINE-4,1771006398,1149.2,64.39
TURBINE-4,1771006398,667.81,27.18
TURBINE-5,1771006399,757.41,14.62
TURBINE-3,1771006399,842.11,25.54
TURBINE-4,1771006400,727.03,24.32
TURBINE-2,1771006400,650.61,13.59
TURBINE-2,1771006401,826.67,12.77
TURBINE-3,1771006401,815.87,26.18
TURBINE-5,1771006402,710.32,26.15
TURBINE-4,1771006402,669.23,10.7
TURBINE-5,1771006403,627.1,23.79
TURBINE-1,1771006403,787.91,29.99
TURBINE-5,1771006404,1051.31,69.87
TURBINE-2,1771006404,795.59,17.0
TURBINE-3,1771006405,834.61,16.92
TURBINE-5,1771006405,797.51,27.65
TURBINE-1,1771006406,802.07,27.27
TURBINE-3,1771006406,639.64,19.73
TURBINE-1,1771006407,692.9,15.45
TURBINE-5,1771006407,1017.97,63.29
TURBINE-3,1771006408,767.96,13.25
TURBINE-4,1771006408,790.25,16.28
TURBINE-3,1771006409,647.62,25.08
TURBINE-3,1771006409,795.89,21.17
TURBINE-4,1771006410,833.41,16.66
TURBINE-4,1771006410,671.03,19.31
TURBINE-2,1771006411,799.01,12.36
TURBINE-5,1771006411,795.85,24.83
TURBINE-4,1771006412,801.54,29.94
TURBINE-3,1771006412,612.5,24.87
TURBINE-4,1771006413,973.48,53.41
TURBINE-3,1771006413,608.12,21.46
TURBINE-2,1771006414,635.81,22.79
TURBINE-3,1771006414,1176.66,52.84
TURBINE-4,1771006415,643.97,21.5
TURBINE-1,1771006415,769.69,24.38
TURBINE-5,1771006416,755.49,10.27
TURBINE-1,1771006416,719.6,13.01
TURBINE-1,1771006417,676.08,27.12
TURBINE-4,1771006417,689.12,23.87
TURBINE-5,1771006418,617.9,29.63
TURBINE-4,1771006418,836.26,28.61
TURBINE-1,1771006419,656.61,27.58
TURBINE-1,1771006419,981.14,63.78
TURBINE-4,1771006420,666.79,18.03
TURBINE-2,1771006420,669.87,18.81
TURBINE-5,1771006421,791.31,14.96
TURBINE-2,1771006421,638.53,19.92
TURBINE-4,1771006422,930.74,54.37
TURBINE-1,1771006422,658.93,25.45
TURBINE-1,1771006423,787.1,16.77
TURBINE-4,1771006423,714.45,13.78
TURBINE-3,1771006424,699.29,19.47
TURBINE-5,1771006424,644.34,29.13
TURBINE-3,1771006425,846.14,14.93
TURBINE-2,1771006425,644.86,12.76
TURBINE-1,1771006426,1191.16,77.53
TURBINE-4,1771006426,671.08,15.01
TURBINE-4,1771006427,741.42,13.66
TURBINE-2,1771006427,994.58,75.79
TURBINE-2,1771006428,681.17,13.5
TURBINE-1,1771006428,1194.12,71.0
TURBINE-4,1771006429,728.25,16.32
TURBINE-1,1771006429,773.49,18.48
TURBINE-1,1771006430,1121.96,70.03
TURBINE-5,1771006430,957.96,76.38
TURBINE-2,1771006431,772.81,29.48
TURBINE-1,1771006431,792.43,16.35
TURBINE-3,1771006432,727.38,17.55
TURBINE-3,1771006432,772.22,14.75
TURBINE-2,1771006433,676.06,18.81
TURBINE-5,1771006433,649.62,23.14
TURBINE-3,1771006434,600.22,26.46
TURBINE-1,1771006434,622.66,15.41
TURBINE-2,1771006435,779.05,29.6
TURBINE-2,1771006435,839.14,22.46
TURBINE-2,1771006436,1164.56,57.44
TURBINE-4,1771006436,712.26,25.66
TURBINE-2,1771006437,804.7,16.53
TURBINE-3,1771006437,651.74,15.15
TURBINE-3,1771006438,808.48,17.7
TURBINE-1,1771006438,653.04,27.7
TURBINE-3,1771006439,624.24,14.72
TURBINE-1,1771006439,844.59,15.77
TURBINE-2,1771006440,623.55,24.81
TURBINE-5,1771006440,769.39,25.53
TURBINE-4,1771006441,714.12,12.78
TURBINE-4,1771006441,652.45,16.11
TURBINE-2,1771006442,815.22,24.88
TURBINE-2,1771006442,819.24,16.7
TURBINE-2,1771006443,775.0,24.35
TURBINE-3,1771006443,740.46,13.61
TURBINE-2,1771006444,916.04,54.85
TURBINE-3,1771006444,805.19,21.61
TURBINE-5,1771006445,683.36,16.22
TURBINE-2,1771006445,763.49,27.91
TURBINE-4,1771006446,644.2,15.24
TURBINE-2,1771006446,837.56,14.51
TURBINE-1,1771006447,799.16,21.59
TURBINE-2,1771006447,796.82,15.07
TURBINE-5,1771006448,613.07,23.19
TURBINE-5,1771006448,604.11,25.96
TURBINE-3,1771006449,788.07,12.26
TURBINE-1,1771006449,682.07,25.39
TURBINE-1,1771006450,639.32,27.11
TURBINE-1,1771006450,611.4,28.3
TURBINE-4,1771006451,629.07,22.49
TURBINE-1,1771006452,622.02,11.03
TURBINE-4,1771006452,789.97,15.18
TURBINE-1,1771006453,967.71,63.38
TURBINE-3,1771006453,802.01,15.67
TURBINE-1,1771006454,604.19,14.87
TURBINE-1,1771006454,709.1,12.47
TURBINE-4,1771006455,736.05,16.93
TURBINE-2,1771006455,609.63,20.74
TURBINE-4,1771006456,936.69,56.22
TURBINE-2,1771006456,819.64,13.15
TURBINE-3,1771006457,684.79,22.05
TURBINE-5,1771006457,602.14,19.05
TURBINE-5,1771006458,826.85,20.31
TURBINE-5,1771006458,704.8,15.98
TURBINE-3,1771006459,830.52,14.68
TURBINE-4,1771006459,831.69,13.77
TURBINE-2,1771006460,673.09,14.02
TURBINE-5,1771006460,730.95,12.44
TURBINE-5,1771006461,637.71,16.85
TURBINE-2,1771006461,686.29,22.22
TURBINE-5,1771006462,719.45,12.15
TURBINE-1,1771006462,611.97,14.36
TURBINE-1,1771006463,995.48,72.23
TURBINE-5,1771006463,706.96,27.05
TURBINE-5,1771006464,766.47,23.92
TURBINE-3,1771006464,760.41,15.1
TURBINE-3,1771006465,964.09,57.23
TURBINE-2,1771006465,806.07,24.87
TURBINE-4,1771006466,824.32,23.01
TURBINE-3,1771006466,804.7,18.02
TURBINE-3,1771006467,648.15,19.73
TURBINE-3,1771006467,704.06,11.16
TURBINE-2,1771006468,654.23,27.54
TURBINE-5,1771006468,685.94,16.07
TURBINE-4,1771006469,605.34,25.03
TURBINE-1,1771006469,615.4,21.76
TURBINE-5,1771006470,758.18,10.33
TURBINE-3,1771006470,843.37,12.41
TURBINE-2,1771006471,703.73,13.44
TURBINE-1,1771006471,928.95,77.61
TURBINE-3,1771006472,769.09,29.38
TURBINE-2,1771006472,815.85,18.15
TURBINE-3,1771006473,809.22,29.92
TURBINE-4,1771006473,846.08,14.31
TURBINE-2,1771006474,834.89,11.83
TURBINE-4,1771006474,705.75,12.2
TURBINE-2,1771006475,685.73,26.14
TURBINE-2,1771006475,748.76,17.16
TURBINE-1,1771006476,629.35,12.2
TURBINE-5,1771006476,705.11,27.5
TURBINE-4,1771006477,816.69,10.72
TURBINE-1,1771006477,622.22,23.79
TURBINE-3,1771006478,765.19,18.99
TURBINE-1,1771006478,1119.82,62.96
TURBINE-2,1771006479,768.28,18.17
TURBINE-4,1771006479,654.6,28.69
TURBINE-2,1771006480,785.14,10.67
TURBINE-5,1771006480,692.56,29.28
TURBINE-1,1771006481,706.04,15.02
TURBINE-5,1771006481,602.99,29.66
TURBINE-4,1771006482,637.14,19.52
TURBINE-3,1771006482,787.47,19.21
TURBINE-3,1771006483,748.55,29.56
TURBINE-1,1771006483,808.88,27.4
TURBINE-1,1771006484,765.72,27.63
TURBINE-2,1771006484,696.83,22.7
TURBINE-3,1771006485,652.37,15.4
TURBINE-1,1771006485,690.27,20.0
TURBINE-2,1771006486,686.18,24.5
TURBINE-5,1771006486,811.1,14.63
TURBINE-3,1771006487,688.67,17.38
TURBINE-3,1771006487,697.51,15.07
TURBINE-2,1771006488,795.21,28.13
TURBINE-1,1771006488,738.74,17.58
TURBINE-3,1771006489,815.45,23.97
TURBINE-3,1771006489,693.03,11.78
TURBINE-2,1771006490,680.45,25.37
TURBINE-2,1771006490,610.75,17.32
TURBINE-4,1771006491,674.92,29.39
TURBINE-3,1771006491,649.97,11.81
TURBINE-4,1771006492,693.24,15.39
TURBINE-3,1771006492,693.23,22.52
TURBINE-3,1771006493,680.21,10.35
TURBINE-1,1771006493,802.17,14.98
TURBINE-3,1771006494,711.64,19.49
TURBINE-5,1771006494,805.16,25.08
TURBINE-3,1771006495,616.43,22.58
TURBINE-2,1771006495,677.52,20.98
TURBINE-5,1771006496,743.53,19.4
TURBINE-4,1771006496,613.33,17.95
TURBINE-2,1771006497,816.9,18.3
TURBINE-4,1771006497,717.98,11.32
TURBINE-2,1771006498,757.76,14.79
TURBINE-4,1771006498,827.4,18.37
TURBINE-2,1771006499,649.48,22.31
TURBINE-4,1771006499,797.86,24.97
TURBINE-5,1771006500,670.13,16.4
TURBINE-1,1771006500,678.92,23.71
TURBINE-2,1771006501,647.67,26.6
TURBINE-1,1771006501,731.87,12.28
TURBINE-4,1771006502,608.91,10.83
TURBINE-3,1771006502,969.85,54.45
TURBINE-2,1771006503,1017.45,67.35
TURBINE-3,1771006503,1196.29,61.9
TURBINE-4,1771006504,708.61,29.27
TURBINE-3,1771006504,985.57,62.94
TURBINE-4,1771006505,833.73,15.02
TURBINE-3,1771006505,719.93,22.03
TURBINE-3,1771006506,650.24,22.74
TURBINE-4,1771006506,604.1,12.45
TURBINE-5,1771006507,677.06,10.68
TURBINE-2,1771006507,794.34,14.79
TURBINE-1,1771006508,758.91,24.92
TURBINE-3,1771006508,630.17,26.81
TURBINE-5,1771006509,818.88,17.83
TURBINE-2,1771006509,796.73,22.68
TURBINE-2,1771006510,759.94,20.38
TURBINE-4,1771006510,1046.83,79.07
TURBINE-5,1771006511,645.39,10.52
TURBINE-1,1771006511,715.75,27.86
TURBINE-3,1771006512,831.22,21.86
TURBINE-5,1771006512,779.1,20.73
TURBINE-4,1771006513,642.34,15.28
TURBINE-3,1771006513,603.99,28.66
TURBINE-5,1771006514,734.95,25.88
TURBINE-2,1771006514,826.31,17.96
TURBINE-2,1771006515,776.08,13.68
TURBINE-4,1771006515,726.39,14.4
TURBINE-4,1771006516,708.07,25.2
TURBINE-5,1771006516,743.03,26.11
TURBINE-2,1771006517,669.28,12.98
TURBINE-3,1771006517,741.38,13.7
TURBINE-1,1771006518,684.76,25.68
TURBINE-1,1771006518,633.65,21.66
TURBINE-2,1771006519,673.26,21.5
TURBINE-4,1771006519,711.87,20.02
TURBINE-2,1771006520,732.77,20.33
TURBINE-3,1771006520,703.46,18.01
TURBINE-2,1771006521,830.55,29.99
TURBINE-4,1771006521,791.43,25.9
TURBINE-1,1771006522,605.43,18.78
TURBINE-5,1771006523,737.22,12.13
TURBINE-4,1771006523,834.85,13.25
TURBINE-5,1771006524,822.68,18.52
TURBINE-2,1771006524,749.5,16.13
TURBINE-4,1771006525,600.73,22.52
TURBINE-3,1771006525,662.7,17.23
TURBINE-1,1771006526,687.13,27.36
TURBINE-1,1771006526,929.14,77.77
TURBINE-3,1771006527,764.1,22.6
TURBINE-4,1771006527,798.56,16.12
TURBINE-3,1771006528,722.23,17.65
TURBINE-5,1771006528,642.45,21.41
TURBINE-3,1771006529,607.51,13.53
TURBINE-1,1771006529,638.07,16.98
TURBINE-3,1771006530,844.76,26.61
TURBINE-1,1771006530,681.29,27.53
TURBINE-5,1771006531,760.97,12.82
TURBINE-1,1771006531,831.68,16.51
TURBINE-3,1771006532,731.73,27.39
TURBINE-2,1771006532,620.43,18.12
TURBINE-1,1771006533,766.52,14.52
TURBINE-3,1771006533,725.54,27.82
TURBINE-3,1771006534,725.94,29.86
TURBINE-3,1771006534,712.23,12.12
TURBINE-5,1771006535,810.76,13.42
TURBINE-4,1771006535,655.16,27.23
TURBINE-2,1771006536,747.96,17.51
TURBINE-2,1771006536,1186.39,60.05
TURBINE-2,1771006537,756.46,20.52
TURBINE-3,1771006537,847.76,15.66
TURBINE-2,1771006538,771.61,13.97
TURBINE-2,1771006538,659.13,24.43
TURBINE-3,1771006539,947.1,60.99
TURBINE-3,1771006539,994.89,65.88
TURBINE-4,1771006540,919.03,66.28
TURBINE-5,1771006540,830.43,13.76
TURBINE-3,1771006541,714.54,24.16
TURBINE-3,1771006541,819.45,28.4
TURBINE-2,1771006542,809.6,16.04
TURBINE-1,1771006542,786.72,29.46
TURBINE-4,1771006543,754.52,23.42
TURBINE-2,1771006543,681.5,13.1
TURBINE-1,1771006544,831.89,21.98
TURBINE-5,1771006544,1010.91,76.57
TURBINE-5,1771006545,613.86,24.34
TURBINE-3,1771006545,818.64,19.13
TURBINE-5,1771006546,795.34,13.39
TURBINE-1,1771006546,665.86,19.79
TURBINE-5,1771006547,657.64,14.48
TURBINE-4,1771006547,780.95,13.19
TURBINE-5,1771006548,679.49,14.72
TURBINE-5,1771006548,1182.75,52.62
TURBINE-5,1771006549,1068.02,77.69
TURBINE-2,1771006549,816.89,11.83
TURBINE-1,1771006550,796.63,25.72
TURBINE-3,1771006550,764.19,16.9
TURBINE-3,1771006551,1021.95,62.38
TURBINE-1,1771006551,757.02,25.83
TURBINE-4,1771006552,1128.82,60.56
TURBINE-3,1771006552,750.57,15.4
TURBINE-3,1771006553,750.26,15.09
TURBINE-2,1771006553,780.68,20.95
TURBINE-3,1771006554,675.28,28.63
TURBINE-1,1771006554,690.65,18.13
TURBINE-4,1771006555,781.97,15.82
TURBINE-5,1771006555,819.44,14.83
TURBINE-2,1771006556,809.37,12.27
TURBINE-3,1771006556,621.61,12.54
TURBINE-5,1771006557,636.54,10.64
TURBINE-3,1771006557,708.29,25.16
TURBINE-1,1771006558,781.6,22.62
TURBINE-2,1771006558,708.02,18.67
TURBINE-2,1771006559,625.21,12.97
TURBINE-4,1771006559,654.74,24.04
TURBINE-1,1771006560,804.28,19.9
TURBINE-5,1771006560,652.78,24.06
TURBINE-2,1771006561,749.08,15.53
TURBINE-1,1771006561,646.5,16.66
TURBINE-4,1771006562,849.0,23.5
TURBINE-1,1771006562,795.01,21.3
TURBINE-3,1771006563,619.24,28.65
TURBINE-1,1771006563,792.56,11.77
TURBINE-2,1771006564,783.55,21.88
TURBINE-4,1771006564,640.87,23.08
TURBINE-4,1771006565,749.33,28.83
TURBINE-5,1771006565,829.54,23.31
TURBINE-5,1771006566,691.9,14.11
TURBINE-3,1771006566,848.16,14.75
TURBINE-3,1771006567,640.45,12.2
TURBINE-4,1771006567,1105.82,76.17
TURBINE-3,1771006568,698.87,26.05
TURBINE-1,1771006568,771.69,24.9
TURBINE-1,1771006569,700.09,23.47
TURBINE-4,1771006569,813.87,21.24
TURBINE-3,1771006570,655.86,16.07
TURBINE-1,1771006570,703.63,28.68
TURBINE-4,1771006571,844.79,19.53
TURBINE-2,1771006571,740.45,23.3
TURBINE-4,1771006572,939.32,55.27
TURBINE-5,1771006572,615.84,12.03
TURBINE-3,1771006573,686.22,29.85
TURBINE-2,1771006573,681.17,23.18
TURBINE-4,1771006574,737.54,22.31
TURBINE-5,1771006574,690.24,27.97
TURBINE-4,1771006575,1012.74,62.71
TURBINE-3,1771006575,840.14,16.71
TURBINE-1,1771006576,778.92,11.88
TURBINE-5,1771006576,795.13,25.34
TURBINE-1,1771006577,669.23,15.46
TURBINE-5,1771006577,774.39,17.77
TURBINE-1,1771006578,841.28,26.34
TURBINE-3,1771006578,757.74,10.77
TURBINE-5,1771006579,603.72,27.87
TURBINE-1,1771006579,1128.62,75.23
TURBINE-1,1771006580,739.02,24.49
TURBINE-5,1771006580,646.51,19.81
TURBINE-5,1771006581,835.35,28.24
TURBINE-3,1771006581,700.81,20.61
TURBINE-5,1771006582,723.32,16.34
TURBINE-4,1771006582,665.72,28.79
TURBINE-2,1771006583,692.69,19.79
TURBINE-2,1771006583,749.86,25.38
TURBINE-3,1771006584,634.63,16.13
TURBINE-2,1771006584,769.28,10.85
TURBINE-5,1771006585,1044.09,50.38
TURBINE-4,1771006585,815.04,27.23
TURBINE-2,1771006586,650.44,24.93
TURBINE-5,1771006586,695.24,23.79
TURBINE-2,1771006587,644.98,11.11
TURBINE-5,1771006587,732.79,18.15
TURBINE-3,1771006588,626.13,16.97
TURBINE-1,1771006588,638.17,25.28
TURBINE-1,1771006589,678.24,16.64
TURBINE-5,1771006589,825.7,13.74
TURBINE-4,1771006590,623.79,11.77
TURBINE-4,1771006590,701.72,15.4
TURBINE-3,1771006591,810.96,23.48
TURBINE-4,1771006591,703.71,11.01
TURBINE-5,1771006592,625.43,15.22
TURBINE-4,1771006592,751.02,16.83
TURBINE-5,1771006593,688.82,19.34
TURBINE-4,1771006594,803.18,23.8
TURBINE-4,1771006594,735.39,15.32
TURBINE-1,1771006595,628.28,14.18
TURBINE-4,1771006595,732.46,16.58
TURBINE-1,1771006596,826.43,24.56
TURBINE-4,1771006596,600.33,12.31
TURBINE-2,1771006597,714.22,20.66
TURBINE-4,1771006597,826.21,28.55
TURBINE-2,1771006598,657.82,18.9
TURBINE-1,1771006598,709.52,14.44
TURBINE-2,1771006599,1070.2,78.04
TURBINE-5,1771006599,734.97,14.87
TURBINE-1,1771006600,817.3,22.43
TURBINE-3,1771006600,711.7,17.55
TURBINE-3,1771006601,748.05,22.1
TURBINE-4,1771006601,839.41,19.28
TURBINE-2,1771006602,604.04,19.7
TURBINE-5,1771006602,826.97,22.03
TURBINE-4,1771006603,802.96,15.94
TURBINE-5,1771006603,611.7,16.57
TURBINE-4,1771006604,772.12,29.99
TURBINE-4,1771006604,676.74,17.62
TURBINE-5,1771006605,609.04,24.61
TURBINE-3,1771006605,779.48,20.02
TURBINE-4,1771006606,1118.69,70.24
TURBINE-3,1771006606,849.55,15.33
TURBINE-5,1771006607,626.84,21.51
TURBINE-2,1771006607,698.06,26.23
TURBINE-2,1771006608,682.36,12.66
TURBINE-4,1771006608,766.92,29.76
TURBINE-1,1771006609,711.3,12.48
TURBINE-5,1771006609,666.75,16.58
TURBINE-5,1771006610,749.65,22.27
TURBINE-1,1771006610,733.42,21.84
TURBINE-1,1771006611,1113.91,59.51
TURBINE-3,1771006611,712.53,10.69
TURBINE-3,1771006612,716.75,25.63
TURBINE-4,1771006612,802.1,21.62
TURBINE-2,1771006613,834.6,22.72
TURBINE-3,1771006613,1051.24,69.78
TURBINE-5,1771006614,844.45,19.04
TURBINE-3,1771006614,692.46,21.73
TURBINE-2,1771006615,1080.74,51.18
TURBINE-5,1771006615,757.74,19.09
TURBINE-1,1771006616,764.59,15.71
TURBINE-2,1771006616,733.69,16.54
TURBINE-2,1771006617,848.53,16.55
TURBINE-3,1771006617,795.24,16.04
TURBINE-3,1771006618,1171.95,69.36
TURBINE-1,1771006618,811.31,14.5
TURBINE-3,1771006619,729.39,17.06
TURBINE-5,1771006619,650.87,23.79
TURBINE-2,1771006620,828.52,28.8
TURBINE-4,1771006620,605.63,16.86
TURBINE-1,1771006621,698.27,12.59
TURBINE-3,1771006621,669.48,23.51
TURBINE-4,1771006622,1058.97,55.77
TURBINE-1,1771006622,666.45,25.6
TURBINE-1,1771006623,832.88,10.51
TURBINE-2,1771006623,625.03,18.12
TURBINE-1,1771006624,832.34,19.94
TURBINE-2,1771006624,1127.46,71.85
TURBINE-1,1771006625,781.92,21.61
TURBINE-5,1771006625,759.5,12.47
TURBINE-2,1771006626,762.86,14.83
TURBINE-4,1771006626,737.35,29.04
TURBINE-4,1771006627,647.29,24.14
TURBINE-1,1771006627,602.53,14.34
TURBINE-3,1771006628,830.48,21.16
TURBINE-3,1771006628,727.34,26.67
TURBINE-5,1771006629,794.58,27.74
TURBINE-4,1771006629,722.94,23.45
TURBINE-4,1771006630,997.35,65.53
TURBINE-4,1771006630,690.05,12.47
TURBINE-3,1771006631,701.91,16.38
TURBINE-1,1771006631,663.03,26.27
TURBINE-1,1771006632,968.5,55.55
TURBINE-5,1771006632,646.94,26.71
TURBINE-1,1771006633,735.01,12.69
TURBINE-5,1771006633,837.67,23.26
TURBINE-2,1771006634,717.43,12.73
TURBINE-3,1771006635,622.2,11.58
TURBINE-4,1771006635,977.57,71.98
TURBINE-4,1771006636,828.35,19.79
TURBINE-2,1771006636,804.01,11.35
TURBINE-3,1771006637,932.07,79.63
TURBINE-4,1771006637,847.65,21.51
TURBINE-3,1771006638,712.07,13.8
TURBINE-4,1771006638,814.15,28.24
TURBINE-1,1771006639,846.04,27.02
TURBINE-4,1771006639,725.85,17.71
TURBINE-3,1771006640,643.71,23.7
TURBINE-3,1771006640,766.96,17.18
TURBINE-3,1771006641,611.32,15.52
TURBINE-4,1771006641,1065.35,52.93
TURBINE-4,1771006642,643.43,26.03
TURBINE-2,1771006642,837.1,10.74
TURBINE-1,1771006643,666.62,11.68
TURBINE-3,1771006643,762.03,12.43
TURBINE-2,1771006644,654.78,19.27
TURBINE-4,1771006644,719.4,18.46
TURBINE-4,1771006645,622.41,10.88
TURBINE-2,1771006645,670.07,24.83
TURBINE-3,1771006646,784.29,21.67
TURBINE-1,1771006646,1137.33,54.49
TURBINE-3,1771006647,721.67,26.18
TURBINE-1,1771006647,618.12,10.77
TURBINE-5,1771006648,681.87,16.07
TURBINE-3,1771006648,841.66,17.87
TURBINE-3,1771006649,696.48,28.88
TURBINE-4,1771006649,738.77,12.89
TURBINE-3,1771006650,743.92,14.55
TURBINE-5,1771006650,829.96,19.28
TURBINE-2,1771006651,683.53,13.69
TURBINE-1,1771006651,661.37,17.12
TURBINE-5,1771006652,662.36,19.64
TURBINE-2,1771006652,636.05,10.08
TURBINE-3,1771006653,767.59,15.33
TURBINE-3,1771006653,621.39,23.35
TURBINE-4,1771006654,748.23,11.76
TURBINE-5,1771006654,747.74,26.74
TURBINE-4,1771006655,681.19,14.26
TURBINE-4,1771006655,646.83,27.33
TURBINE-1,1771006656,1063.85,56.72
TURBINE-1,1771006656,826.69,26.82
TURBINE-1,1771006657,664.74,29.51
TURBINE-4,1771006657,622.73,28.62
TURBINE-4,1771006658,625.97,21.1
TURBINE-1,1771006658,726.81,12.35
TURBINE-3,1771006659,824.44,14.62
TURBINE-4,1771006659,654.17,13.19
TURBINE-4,1771006660,744.05,19.74
TURBINE-2,1771006660,633.27,26.71
TURBINE-5,1771006661,776.61,18.78
TURBINE-5,1771006661,631.9,18.96
TURBINE-2,1771006662,1064.4,73.23
TURBINE-2,1771006662,797.83,22.87
TURBINE-5,1771006663,707.24,22.58
TURBINE-5,1771006663,677.25,22.23
TURBINE-4,1771006664,776.03,18.37
TURBINE-2,1771006664,819.6,24.94
TURBINE-2,1771006665,903.74,51.38
TURBINE-2,1771006665,611.68,11.73
TURBINE-5,1771006666,1113.15,70.16
TURBINE-2,1771006666,716.06,10.74
TURBINE-4,1771006667,714.01,12.99
TURBINE-5,1771006667,849.6,24.28
TURBINE-1,1771006668,1114.19,78.6
TURBINE-4,1771006668,787.5,16.67
TURBINE-2,1771006669,759.81,14.03
TURBINE-4,1771006669,791.86,29.18
TURBINE-3,1771006670,787.81,26.1
TURBINE-4,1771006670,739.61,11.76
TURBINE-5,1771006671,743.77,15.83
TURBINE-3,1771006671,629.58,23.21
TURBINE-1,1771006672,626.41,22.76
TURBINE-2,1771006672,693.17,15.01
TURBINE-2,1771006673,744.72,15.5
TURBINE-5,1771006673,620.77,23.79
TURBINE-2,1771006674,736.78,18.4
TURBINE-4,1771006674,668.16,28.64
TURBINE-5,1771006675,959.21,78.97
TURBINE-5,1771006675,746.16,19.18
TURBINE-3,1771006676,796.43,18.15
TURBINE-5,1771006676,777.64,21.09
TURBINE-3,1771006677,637.8,20.35
TURBINE-2,1771006677,730.81,24.06
TURBINE-2,1771006678,803.43,25.28
TURBINE-3,1771006678,787.13,22.28
TURBINE-4,1771006679,754.98,17.39
TURBINE-4,1771006679,691.31,18.91
TURBINE-4,1771006680,749.11,13.89
TURBINE-5,1771006680,623.66,23.67
TURBINE-2,1771006681,671.41,12.57
TURBINE-2,1771006681,663.13,15.27
TURBINE-2,1771006682,747.41,26.05
TURBINE-4,1771006682,1118.93,62.03
TURBINE-1,1771006683,622.28,26.79
TURBINE-4,1771006683,638.19,27.42
TURBINE-2,1771006684,650.58,16.47
TURBINE-4,1771006684,766.84,12.31
TURBINE-1,1771006685,678.17,18.07
TURBINE-2,1771006685,1155.17,57.01
TURBINE-5,1771006686,651.8,23.85
TURBINE-3,1771006686,703.24,16.76
TURBINE-4,1771006687,684.2,29.77
TURBINE-1,1771006687,1008.29,77.15
TURBINE-1,1771006688,749.96,26.32
TURBINE-2,1771006688,669.45,26.79
TURBINE-4,1771006689,947.29,60.1
TURBINE-2,1771006689,905.69,70.96
TURBINE-2,1771006690,675.7,23.11
TURBINE-4,1771006691,616.07,12.49
TURBINE-1,1771006691,645.54,17.07
TURBINE-4,1771006692,974.16,74.32
TURBINE-2,1771006692,711.93,18.48
TURBINE-1,1771006693,766.14,27.68
TURBINE-2,1771006693,645.64,25.1
TURBINE-4,1771006694,838.88,20.95
TURBINE-4,1771006694,1067.31,56.34
TURBINE-4,1771006695,709.7,28.11
TURBINE-5,1771006695,829.49,25.11
TURBINE-4,1771006696,617.46,19.36
TURBINE-4,1771006696,699.34,22.79
TURBINE-5,1771006697,674.89,22.62
TURBINE-5,1771006697,831.8,25.47
TURBINE-3,1771006698,1084.21,73.56
TURBINE-1,1771006698,649.31,21.2
TURBINE-3,1771006699,750.62,26.59
TURBINE-5,1771006699,715.36,25.9
TURBINE-2,1771006700,681.36,10.87
TURBINE-5,1771006700,737.43,27.5
TURBINE-5,1771006701,691.55,14.07
TURBINE-3,1771006701,752.12,21.66
TURBINE-5,1771006702,729.52,20.71
TURBINE-2,1771006702,837.97,21.92
TURBINE-5,1771006703,1134.13,73.38
TURBINE-3,1771006703,651.78,29.03
TURBINE-4,1771006704,717.33,27.71
TURBINE-2,1771006704,818.01,20.14
TURBINE-3,1771006705,697.6,16.5
TURBINE-1,1771006705,789.26,13.36
TURBINE-5,1771006706,681.03,28.93
TURBINE-4,1771006706,797.74,20.77
TURBINE-1,1771006707,836.31,10.08
TURBINE-3,1771006707,609.42,22.52
TURBINE-2,1771006708,726.34,18.16
TURBINE-3,1771006708,671.59,11.04
TURBINE-2,1771006709,765.07,23.93
TURBINE-3,1771006709,649.04,14.49
